title,videolink,like,timespan,userlink,username,uploadtime
普兰县气象局解除道路结冰黄色预警,https://www.douyin.com/video/7021367721019362573,1,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
西藏自治区气象台发布暴雪黄色预警,https://www.douyin.com/video/7020217089780632870,4,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
阿里气象台发布暴雪黄色预警,https://www.douyin.com/video/7020231483973504294,6,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
普兰县气象局解除暴雪橙色预警,https://www.douyin.com/video/7020500625360194824,7,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
阿里气象台发布道路结冰黄色预警,https://www.douyin.com/video/7020615701333380388,8,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
普兰县气象台发布道路结冰黄色预警,https://www.douyin.com/video/7020620754819583236,9,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
普兰县气象局解除暴雪黄色预警,https://www.douyin.com/video/7020626377296727309,10,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
普兰县气象台发布暴雪黄色预警,https://www.douyin.com/video/7020247582941170958,11,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
普兰县气象台发布暴雪橙色预警,https://www.douyin.com/video/7020321198601014566,13,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
阿里气象台发布暴雪橙色预警,https://www.douyin.com/video/7020311909291265313,14,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
阳泉气象站发布地质灾害气象风险橙色预警,https://www.douyin.com/video/7015156680576994573,11,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
阳泉气象站发布地质灾害气象风险橙色预警,https://www.douyin.com/video/7015896489192852748,17,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
翁牛特旗气象台发布霜冻黄色预警,https://www.douyin.com/video/7017272072112000263,3,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,2月前
大连市气象局发布暴雨黄色预警,https://www.douyin.com/video/7009871650812398855,12,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,3月前
大连市气象局发布暴雨橙色预警,https://www.douyin.com/video/7009901283834383630,23,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,3月前
辽宁省气象局发布暴雨黄色预警,https://www.douyin.com/video/7017011564364565791,71,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,3月前
赤峰市气象台发布雷电黄色预警,https://www.douyin.com/video/7002073568678792486,13,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,3月前
中央气象台发布暴雨蓝色预警,https://www.douyin.com/video/7006802226479992071,9,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,3月前
西峡县气象局发布雷电黄色预警,https://www.douyin.com/video/6999044239019609376,4,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,4月前
西峡县气象局发布雷电黄色预警,https://www.douyin.com/video/6999047099404897549,4,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,4月前
大连市气象局发布雷电黄色预警,https://www.douyin.com/video/7000190677518798118,5,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,4月前
普兰店区气象局发布雷电黄色预警,https://www.douyin.com/video/7002133890034847015,7,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,4月前
鸡西市气象局解除雷电黄色预警,https://www.douyin.com/video/6987752686082886951,66,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,4月前
布拖县气象局发布暴雨黄色预警,https://www.douyin.com/video/6994087182835174694,10,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,4月前
扎赉特旗气象台发布雷电黄色预警,https://www.douyin.com/video/6994094801901718795,7,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,4月前
酉阳土家族苗族自治县气象局发布暴雨黄色预警,https://www.douyin.com/video/6994423085021580583,8,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,5月前
兴安盟气象局发布山洪灾害黄色预警,https://www.douyin.com/video/6979512436139347236,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,5月前
扎赉特旗气象台发布雷电黄色预警,https://www.douyin.com/video/6979513353949564164,1,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,5月前
兴安盟气象台发布暴雨橙色预警,https://www.douyin.com/video/6979513680132164902,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,5月前
扎赉特旗气象台发布雷电黄色预警,https://www.douyin.com/video/6980254679372483873,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,5月前
扎赉特旗气象台发布雷电黄色预警,https://www.douyin.com/video/6980654458887752998,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,5月前
利川市气象台发布暴雨橙色预警,https://www.douyin.com/video/6981573438787964167,2,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,5月前
扎赉特旗气象台发布雷电黄色预警,https://www.douyin.com/video/6983820543573216545,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,5月前
大连市气象局发布雷电黄色预警,https://www.douyin.com/video/6979377531552156935,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,6月前
普兰店区气象局发布大雾黄色预警,https://www.douyin.com/video/6975637307256737062,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,6月前
大连市气象局发布雷电黄色预警,https://www.douyin.com/video/6979610616218569997,1,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,6月前
大连市气象局发布雷电黄色预警,https://www.douyin.com/video/6982295064923884814,1,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,6月前
翁牛特旗气象局发布雷电黄色预警,https://www.douyin.com/video/6968385033824406792,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,6月前
静乐县气象局发布地质灾害气象风险黄色预警,https://www.douyin.com/video/6971729966039829763,83,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,6月前
大连市气象局发布大雾橙色预警,https://www.douyin.com/video/6961372802305756446,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,7月前
普兰店区气象局发布大雾橙色预警,https://www.douyin.com/video/6971799410758012174,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,7月前
普兰县气象台发布暴雪黄色预警,https://www.douyin.com/video/6963559748629204254,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,7月前
西藏自治区气象台发布暴雪黄色预警,https://www.douyin.com/video/6963905738762620164,1,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,7月前
大连市气象局发布冰雹橙色预警,https://www.douyin.com/video/6968424634806963470,2,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,7月前
普兰县气象局解除暴雪黄色预警,https://www.douyin.com/video/6964298391702473988,2,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,7月前
阿里气象台发布暴雪黄色预警,https://www.douyin.com/video/6963559851154787614,3,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,7月前
普兰店区气象局发布大雾橙色预警,https://www.douyin.com/video/6970696257773800707,3,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,7月前
阿里气象台发布道路结冰黄色预警,https://www.douyin.com/video/6954469815994076430,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
海口市气象台发布高温橙色预警,https://www.douyin.com/video/6960847999169842440,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
普兰县气象局解除暴雪橙色预警,https://www.douyin.com/video/6954756876605082884,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
普兰县气象局解除道路结冰黄色预警,https://www.douyin.com/video/6955082522766134541,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
普兰县气象局解除道路结冰黄色预警,https://www.douyin.com/video/6954324818057579809,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
普兰县气象台发布道路结冰黄色预警,https://www.douyin.com/video/6954325131061693733,0,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
普兰县气象局解除暴雪黄色预警,https://www.douyin.com/video/6953583697035676941,1,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
普兰县气象台发布道路结冰黄色预警,https://www.douyin.com/video/6953573171844910339,1,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
普兰县气象台发布暴雪黄色预警,https://www.douyin.com/video/6953160696553164070,8,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
西藏自治区气象台发布暴雪黄色预警,https://www.douyin.com/video/6953142047024975141,14,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
阿里气象台发布暴雪黄色预警,https://www.douyin.com/video/6953154190940179723,19,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
普兰县气象台发布暴雪橙色预警,https://www.douyin.com/video/6954384207980416267,378,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,8月前
普兰县气象局解除大风黄色预警,https://www.douyin.com/video/6946685938873470220,1,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,9月前
普兰店区气象局发布大雾黄色预警,https://www.douyin.com/video/6944145261962874126,4,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,9月前
普兰店区气象局发布大雾橙色预警,https://www.douyin.com/video/6942961551343226148,5,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,9月前
普兰县气象台发布大风黄色预警,https://www.douyin.com/video/6946501303711403294,28,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,9月前
中央气象台发布大雾黄色预警,https://www.douyin.com/video/6935926128062237964,6,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,9月前
翁牛特旗气象局发布道路结冰黄色预警,https://www.douyin.com/video/6938922793358691616,2,0:15,https://www.douyin.com/user/MS4wLjABAAAA8P_jnqEiVvLPkJF0-XqvMOiY_62I1B5spwwFOk9a9ig,国家预警发布,9月前
德佩教主格列兹曼迷失球场后梅西时代巴塞罗那谁是真核#格列兹曼 #梅西时代 ,https://www.douyin.com/video/7000411049916665124,88,0:29,https://www.douyin.com/user/MS4wLjABAAAAELUyefUyqlGzZGmEBRD-GIQ73aee5i2cZpGkK3OXUck5Rr-hbP8DO_LbfDyhpH8x,足球场,4月前
格里兹曼公式：巴萨当了冤大头。还是格子卧底成功。两年之期已到。恭迎龙王回归？#马竞 #巴萨 #足球梗 ,https://www.douyin.com/video/7003283533875744008,1276,0:33,https://www.douyin.com/user/MS4wLjABAAAAh_ifXC4pkDJmY_tVeAf2LipOF6q0A9xOlDsJIyXZEuHK9yuCTdvakwpGpk4jxSk4,足球梗王,3月前
欧洲杯球星巡礼。不做凤尾·#格列兹曼！#足球 #欧洲杯 #dou来足球季,https://www.douyin.com/video/6973888801487834381,329,1:11,https://www.douyin.com/user/MS4wLjABAAAAydu3E7K7wFbGUprz9e0frb-EEiDrIbFsP6Q5v4lZZIY,足球故事-李治霖,6月前
#格里兹曼 和#登贝莱 歧视亚裔视频曝光#巴萨 #法国队 #欧洲杯 #奇葩 #停止歧视亚裔 ,https://www.douyin.com/video/6981399088772255006,3981,0:41,https://www.douyin.com/user/MS4wLjABAAAAgmctqKGD5BZ-hGLdn7al8WsDRaIR-olS38Ws_3-bxrY,足球观察室,6月前
犯我中华者。虽远必诛！#duo来足球季 #巴萨 #格列兹曼 #华为 ,https://www.douyin.com/video/7004742363151207719,5.2w,1:48,https://www.douyin.com/user/MS4wLjABAAAAPXAhBbK14tBOpN6eI9DpDTpolo3IehJTV1XhtdqqIumCjiLiYbSpgOUOE5EUk_sy,足球记忆,4月前
曾被誉为法国救世主的格列兹曼。这次也还是不能弥补5年前的遗憾 #格列兹曼  #法国队  #dou来欧洲杯 ,https://www.douyin.com/video/6979999607476505892,5036,1:25,https://www.douyin.com/user/MS4wLjABAAAAgLnoOREwVbtCkvJlffRsB8avpH8sEiL_41Ne7adUYJHelnWj8XxbYAz4_s4P6IV0,足球旅途,6月前
“这次对他做的事真的很失望透顶”#格列茨曼 ,https://www.douyin.com/video/6982377825978371362,1811,0:14,https://www.douyin.com/user/MS4wLjABAAAA-sCzXhxiWRoltrNJp0ywp_20qqvXnGLUvdeKcg1Ztgk,足球那些事儿,6月前
#格列兹曼 后悔当年的选择了吗？#巴萨 ,https://www.douyin.com/video/6993628460002381063,285,0:59,https://www.douyin.com/user/MS4wLjABAAAAxgoSaAkYd1g4gTbrnvEFcOez-9oh5UFtmC_kdwE3jXk,足球世界peace,4月前
#足球 #格列兹曼 #精彩进球 #足球的魅力 #足球的魅力 #dou来足球季 ,https://www.douyin.com/video/7008143537455844638,6,0:29,https://www.douyin.com/user/MS4wLjABAAAAVjkAT1O_Qs6Z3xSrTZKsS4AKnAhFK3Rfre5dmxXM6js0r3HJb1dh0C601i-Nvmy2,足球视界,2月前
不得不说足球运动员真是天生的衣架子！#梅西 #苏亚雷斯 #格列兹曼 #皮克 #布斯克斯 #巴萨 #来抖音看德甲直播 #dou来德甲 ,https://www.douyin.com/video/7017448145915301155,6.7w,0:08,https://www.douyin.com/user/MS4wLjABAAAAsm9vfRQEottGxry7BFhbCcVPYGwE6GLg0H-vQcXXdQA,足球旋律,2月前
回顾#格列兹曼 生涯历程。他到底强在哪里？#足球 ,https://www.douyin.com/video/6976546707660082464,1287,1:33,https://www.douyin.com/user/MS4wLjABAAAAPBCHKp2P7Mqwfv1OgHl3HvD2iS0bE3QLgok1HNOjGF7HSKnPrZNNagR4mBICxUlu,足球最佳,6月前
加盟巴萨后变水货。#格列兹曼 能否找回自我？#足球 ,https://www.douyin.com/video/6976547875106983182,1356,1:22,https://www.douyin.com/user/MS4wLjABAAAAPBCHKp2P7Mqwfv1OgHl3HvD2iS0bE3QLgok1HNOjGF7HSKnPrZNNagR4mBICxUlu,足球最佳,6月前
格列兹曼纪录片《法兰西之剑》 #足球 #dou来欧洲杯 ,https://www.douyin.com/video/6976543848323403045,1914,1:17,https://www.douyin.com/user/MS4wLjABAAAAPBCHKp2P7Mqwfv1OgHl3HvD2iS0bE3QLgok1HNOjGF7HSKnPrZNNagR4mBICxUlu,足球最佳,6月前
那一年 他踢飞了托雷斯为马竞夺冠的梦想……@抖音小助手 #格里兹曼,https://www.douyin.com/video/6931671657580891403,6390,0:13,https://www.douyin.com/user/MS4wLjABAAAACnfTgZecvCt6XJXP4rkjhGOMYVK9aAeKqpoBRUd4r6NDoHKcau-SXEZ9Usrc5S_C,GF足球,9月前
1分钟吐饼两次。巴萨拿苏牙换来的格子还值得期待吗？#足球 #欧冠 #巴萨 #巴塞罗那 #格列兹曼 #梅西,https://www.douyin.com/video/6932958382110379271,2,1:06,https://www.douyin.com/user/MS4wLjABAAAAJiGzmU7Z5DhYzyhJpsYopoedfHYb2v_jrw1pvQj_cvfSb_MpQstirBjoREtgMKzV,SJWin体育,9月前
#创作灵感 #格列兹曼 #巴萨,https://www.douyin.com/video/6985529135493844262,97,0:10,https://www.douyin.com/user/MS4wLjABAAAAw4U7AB9a4OqFlTAdZ9IYG0wxxgjmq65oxGc69srCtkUWqUUByyMTFeVZ6LdhD865,Ty.足球视界,4月前
足坛收入最高的十大球员。第四格列兹曼#足球的魅力 #足球 @抖音小助手 ,https://www.douyin.com/video/7009206724041133320,568,0:21,https://www.douyin.com/user/MS4wLjABAAAAFVZ-47ICfPgM6jgsvG2rEarXynUqCn8wSSz3ZGeEANo3yYmSaG2nGo0c-44Hz8gB,阿丢体育,3月前
床单军团的一哥到了巴萨。成了高价水货？#巴萨 #足球 @抖音小助手,https://www.douyin.com/video/6958288265111801124,503,0:22,https://www.douyin.com/user/MS4wLjABAAAAFVZ-47ICfPgM6jgsvG2rEarXynUqCn8wSSz3ZGeEANo3yYmSaG2nGo0c-44Hz8gB,阿丢体育,7月前
不好意思。#巴萨 的“无限开火权”只属于#梅西 ！#足球 @抖音小助手 @DOU+小助手,https://www.douyin.com/video/6959118446890159374,1575,0:41,https://www.douyin.com/user/MS4wLjABAAAAFVZ-47ICfPgM6jgsvG2rEarXynUqCn8wSSz3ZGeEANo3yYmSaG2nGo0c-44Hz8gB,阿丢体育,7月前
全运会比女超、女甲高两个台阶！联合队挺进决赛。但有失偏颇！,https://www.douyin.com/video/7011154398952918284,0,2:28,https://www.douyin.com/user/MS4wLjABAAAAgHGSSys9k_g7WwqE42OjU2x781lKrKxT2ksK9vzS0BQ,爱新觉罗溴隐亭,2月前
山东泰山有望主场作战！济南成为足协杯举办地！,https://www.douyin.com/video/7011156887425125670,1,2:23,https://www.douyin.com/user/MS4wLjABAAAAgHGSSys9k_g7WwqE42OjU2x781lKrKxT2ksK9vzS0BQ,爱新觉罗溴隐亭,2月前
中国队终于做了一回正事！武磊将会在对战皇马之后。与国家队会合,https://www.douyin.com/video/7011826560961367329,0,2:34,https://www.douyin.com/user/MS4wLjABAAAAgHGSSys9k_g7WwqE42OjU2x781lKrKxT2ksK9vzS0BQ,爱新觉罗溴隐亭,2月前
